9.800000	0.333333
9.850000	0.333333
9.900000	0.333333
9.950000	0.333333
10.000000	0.333333
10.050000	0.333333
10.100000	0.333333
10.150000	0.333333
10.200000	0.333333
10.250000	0.333333
10.300000	0.333333
10.350000	0.333333
10.400000	0.000000
10.450000	0.000000
10.500000	0.000000
10.550000	0.000000
10.600000	0.000000
10.650000	0.000000
10.700000	0.000000
10.750000	0.000000
10.800000	0.000000
10.850000	0.000000
10.900000	0.000000
10.950000	0.000000
11.000000	0.000000
11.050000	0.000000
11.100000	0.000000
11.150000	0.000000
11.200000	0.000000
11.250000	0.000000
11.300000	0.000000
11.350000	0.000000
11.400000	0.000000
11.450000	0.000000
11.500000	0.000000
11.550000	0.000000
11.600000	0.000000
11.650000	0.000000
11.700000	0.000000
11.750000	0.000000
11.800000	0.000000
11.850000	0.000000
11.900000	0.000000
11.950000	0.000000
12.000000	0.000000
12.050000	0.000000
12.100000	0.000000
12.150000	0.000000
12.200000	0.000000
12.250000	0.000000
12.300000	0.000000
12.350000	0.000000
12.400000	0.000000
12.450000	0.000000
12.500000	0.000000
12.550000	0.000000
12.600000	0.000000
12.650000	0.000000
12.700000	0.000000
12.750000	0.000000
12.800000	0.000000
12.850000	0.000000
12.900000	0.000000
12.950000	0.000000
13.000000	0.000000
13.050000	0.000000
13.100000	0.000000
13.150000	0.000000
13.200000	0.000000
13.250000	0.000000
13.300000	0.000000
13.350000	0.000000
13.400000	0.000000
13.450000	0.000000
13.500000	0.000000
13.550000	0.000000
13.600000	0.000000
13.650000	0.000000
13.700000	0.000000
13.750000	0.000000
13.800000	0.000000
13.850000	0.000000
13.900000	0.000000
13.950000	0.000000
14.000000	0.000000
14.050000	0.000000
14.100000	0.000000
14.150000	0.000000
14.200000	0.000000
14.250000	0.000000
14.300000	0.000000
14.350000	0.000000
14.400000	0.000000
14.450000	0.000000
14.500000	0.000000
14.550000	0.000000
14.600000	0.000000
14.650000	0.000000
14.700000	0.000000
14.750000	0.000000
14.800000	0.000000
14.850000	0.000000
14.900000	0.000000
14.950000	0.000000
15.000000	0.000000
15.050000	0.000000
15.100000	0.000000
15.150000	0.000000
15.200000	0.000000
15.250000	0.000000
15.300000	0.000000
15.350000	0.000000
15.400000	0.000000
15.450000	0.000000
15.500000	0.000000
15.550000	0.000000
15.600000	0.000000
15.650000	0.000000
15.700000	0.000000
15.750000	0.000000
15.800000	0.000000
15.850000	0.000000
15.900000	0.000000
15.950000	0.000000
16.000000	0.000000
16.050000	0.000000
16.100000	0.000000
16.150000	0.000000
16.200000	0.000000
16.250000	0.000000
16.300000	0.000000
16.350000	0.000000
16.400000	0.000000
16.450000	0.000000
16.500000	0.000000
16.550000	0.000000
16.600000	0.000000
16.650000	0.000000
16.700000	0.000000
16.750000	0.000000
16.800000	0.000000
16.850000	0.000000
16.900000	0.000000
16.950000	0.000000
17.000000	0.000000
17.050000	0.000000
17.100000	0.000000
17.150000	0.000000
17.200000	0.000000
17.250000	0.000000
17.300000	0.000000
17.350000	0.000000
17.400000	0.000000
17.450000	0.000000
17.500000	0.000000
17.550000	0.000000
17.600000	0.000000
17.650000	0.000000
17.700000	0.000000
17.750000	0.000000
17.800000	0.000000
17.850000	0.000000
17.900000	0.000000
17.950000	0.000000
18.000000	0.000000
18.050000	0.000000
18.100000	0.000000
18.150000	0.000000
18.200000	0.000000
18.250000	0.000000
18.300000	0.000000
18.350000	0.000000
18.400000	0.000000
18.450000	0.000000
18.500000	0.000000
18.550000	0.000000
18.600000	0.000000
18.650000	0.000000
18.700000	0.000000
18.750000	0.000000
18.800000	0.000000
18.850000	0.000000
18.900000	0.000000
18.950000	0.000000
19.000000	0.000000
19.050000	0.000000
19.100000	0.000000
19.150000	0.000000
19.200000	0.000000
19.250000	0.000000
19.300000	0.000000
19.350000	0.000000
19.400000	0.000000
19.450000	0.000000
19.500000	0.000000
19.550000	0.000000
19.600000	0.000000
19.650000	0.000000
19.700000	0.000000
19.750000	0.000000
19.800000	0.000000
19.850000	0.000000
19.900000	0.000000
19.950000	0.000000
20.000000	0.000000
20.050000	0.000000
20.100000	0.000000
20.150000	0.000000
20.200000	0.000000
20.250000	0.000000
20.300000	0.000000
20.350000	0.000000
20.400000	0.000000
20.450000	0.000000
20.500000	0.000000
20.550000	0.000000
20.600000	0.000000
20.650000	0.000000
20.700000	0.000000
20.750000	0.000000
20.800000	0.000000
20.850000	0.000000
20.900000	0.000000
20.950000	0.000000
21.000000	0.000000
21.050000	0.000000
21.100000	0.000000
21.150000	0.000000
21.200000	0.000000
21.250000	0.000000
21.300000	0.000000
21.350000	0.000000
21.400000	0.000000
21.450000	0.000000
21.500000	0.000000
21.550000	0.000000
21.600000	0.000000
21.650000	0.000000
21.700000	0.000000
21.750000	0.000000
21.800000	0.000000
21.850000	0.000000
21.900000	0.000000
21.950000	0.000000
22.000000	0.000000
22.050000	0.000000
22.100000	0.000000
22.150000	0.000000
22.200000	0.000000
22.250000	0.000000
22.300000	0.000000
22.350000	0.000000
22.400000	0.000000
22.450000	0.000000
22.500000	0.000000
22.550000	0.000000
22.600000	0.000000
22.650000	0.000000
22.700000	0.000000
22.750000	0.000000
22.800000	0.000000
22.850000	0.000000
22.900000	0.000000
22.950000	0.000000
23.000000	0.000000
23.050000	0.000000
23.100000	0.000000
23.150000	0.000000
23.200000	0.000000
23.250000	0.000000
23.300000	0.000000
23.350000	0.000000
23.400000	0.000000
23.450000	0.000000
23.500000	0.000000
23.550000	0.000000
23.600000	0.000000
23.650000	0.000000
23.700000	0.000000
23.750000	0.000000
23.800000	0.000000
23.850000	0.000000
23.900000	0.000000
23.950000	0.000000
24.000000	0.000000
24.050000	0.000000
24.100000	0.000000
24.150000	0.000000
24.200000	0.000000
24.250000	0.000000
24.300000	0.000000
24.350000	0.000000
24.400000	0.000000
24.450000	0.000000
24.500000	0.000000
24.550000	0.000000
24.600000	0.000000
24.650000	0.000000
24.700000	0.000000
24.750000	0.000000
24.800000	0.000000
24.850000	0.000000
24.900000	0.000000
24.950000	0.000000
25.000000	0.000000
25.050000	0.000000
25.100000	0.000000
25.150000	0.000000
25.200000	0.000000
25.250000	0.000000
25.300000	0.000000
25.350000	0.000000
25.400000	0.000000
25.450000	0.000000
25.500000	0.000000
25.550000	0.000000
25.600000	0.000000
25.650000	0.000000
25.700000	0.000000
25.750000	0.000000
25.800000	0.000000
25.850000	0.000000
25.900000	0.000000
25.950000	0.000000
26.000000	0.000000
26.050000	0.000000
26.100000	0.000000
26.150000	0.000000
26.200000	0.000000
26.250000	0.000000
26.300000	0.000000
26.350000	0.000000
26.400000	0.000000
26.450000	0.000000
26.500000	0.000000
26.550000	0.000000
26.600000	0.000000
26.650000	0.000000
26.700000	0.000000
26.750000	0.000000
26.800000	0.000000
26.850000	0.000000
26.900000	0.000000
26.950000	0.000000
27.000000	0.000000
27.050000	0.000000
27.100000	0.000000
27.150000	0.000000
27.200000	0.000000
27.250000	0.000000
27.300000	0.000000
27.350000	0.000000
27.400000	0.000000
27.450000	0.000000
27.500000	0.000000
27.550000	0.000000
27.600000	0.000000
27.650000	0.000000
27.700000	0.000000
27.750000	0.000000
27.800000	0.000000
27.850000	0.000000
27.900000	0.000000
27.950000	0.000000
28.000000	0.000000
28.050000	0.000000
28.100000	0.000000
28.150000	0.000000
28.200000	0.000000
28.250000	0.000000
28.300000	0.000000
28.350000	0.000000
28.400000	0.000000
28.450000	0.000000
28.500000	0.000000
28.550000	0.000000
28.600000	0.000000
28.650000	0.000000
28.700000	0.000000
28.750000	0.000000
28.800000	0.000000
28.850000	0.000000
28.900000	0.000000
28.950000	0.000000
29.000000	0.000000
29.050000	0.000000
29.100000	0.000000
29.150000	0.000000
29.200000	0.000000
29.250000	0.000000
29.300000	0.000000
29.350000	0.000000
29.400000	0.000000
29.450000	0.000000
29.500000	0.000000
29.550000	0.000000
29.600000	0.000000
29.650000	0.000000
29.700000	0.000000
29.750000	0.000000
29.800000	0.000000
29.850000	0.000000
29.900000	0.000000
29.950000	0.000000
30.000000	0.000000
30.050000	0.000000
30.100000	0.000000
30.150000	0.000000
30.200000	0.000000
30.250000	0.000000
30.300000	0.000000
30.350000	0.000000
30.400000	0.000000
30.450000	0.000000
30.500000	0.000000
30.550000	0.000000
30.600000	0.000000
30.650000	0.000000
30.700000	0.000000
30.750000	0.000000
30.800000	0.000000
30.850000	0.000000
30.900000	0.000000
30.950000	0.000000
31.000000	0.000000
31.050000	0.000000
31.100000	0.000000
31.150000	0.000000
31.200000	0.000000
31.250000	0.000000
31.300000	0.000000
31.350000	0.000000
31.400000	0.000000
31.450000	0.000000
31.500000	0.000000
31.550000	0.000000
31.600000	0.000000
31.650000	0.000000
31.700000	0.000000
31.750000	0.000000
31.800000	0.000000
31.850000	0.000000
31.900000	0.000000
31.950000	0.000000
32.000000	0.000000
32.050000	0.000000
32.100000	0.000000
32.150000	0.000000
32.200000	0.000000
32.250000	0.000000
32.300000	0.000000
32.350000	0.000000
32.400000	0.000000
32.450000	0.000000
32.500000	0.000000
32.550000	0.000000
32.600000	0.000000
32.650000	0.000000
32.700000	0.000000
32.750000	0.000000
32.800000	0.000000
32.850000	0.000000
32.900000	0.000000
32.950000	0.000000
33.000000	0.000000
33.050000	0.000000
33.100000	0.000000
33.150000	0.000000
33.200000	0.000000
33.250000	0.000000
33.300000	0.000000
33.350000	0.000000
33.400000	0.000000
33.450000	0.000000
33.500000	0.000000
33.550000	0.000000
33.600000	0.000000
33.650000	0.000000
33.700000	0.000000
33.750000	0.000000
33.800000	0.000000
33.850000	0.000000
33.900000	0.000000
33.950000	0.000000
34.000000	0.000000
34.050000	0.000000
34.100000	0.000000
34.150000	0.000000
34.200000	0.000000
34.250000	0.000000
34.300000	0.000000
34.350000	0.000000
34.400000	0.000000
34.450000	0.000000
34.500000	0.000000
34.550000	0.000000
34.600000	0.000000
34.650000	0.000000
34.700000	0.000000
34.750000	0.000000
34.800000	0.000000
34.850000	0.000000
34.900000	0.000000
34.950000	0.000000
35.000000	0.000000
35.050000	0.000000
35.100000	0.000000
35.150000	0.000000
35.200000	0.000000
35.250000	0.000000
35.300000	0.000000
35.350000	0.000000
35.400000	0.000000
35.450000	0.000000
35.500000	0.000000
35.550000	0.000000
35.600000	0.000000
35.650000	0.000000
35.700000	0.000000
35.750000	0.000000
35.800000	0.000000
35.850000	0.000000
35.900000	0.000000
35.950000	0.000000
36.000000	0.000000
36.050000	0.000000
36.100000	0.000000
36.150000	0.000000
36.200000	0.000000
36.250000	0.000000
36.300000	0.000000
36.350000	0.000000
36.400000	0.000000
36.450000	0.000000
36.500000	0.000000
36.550000	0.000000
36.600000	0.000000
36.650000	0.000000
36.700000	0.000000
36.750000	0.000000
36.800000	0.000000
36.850000	0.000000
36.900000	0.000000
36.950000	0.000000
37.000000	0.000000
37.050000	0.000000
37.100000	0.000000
37.150000	0.000000
37.200000	0.000000
37.250000	0.000000
37.300000	0.000000
37.350000	0.000000
37.400000	0.000000
37.450000	0.000000
37.500000	0.000000
37.550000	0.000000
37.600000	0.000000
37.650000	0.000000
37.700000	0.000000
37.750000	0.000000
37.800000	0.000000
37.850000	0.000000
37.900000	0.000000
37.950000	0.000000
38.000000	0.000000
38.050000	0.000000
38.100000	0.000000
38.150000	0.000000
38.200000	0.000000
38.250000	0.000000
38.300000	0.000000
38.350000	0.000000
38.400000	0.000000
38.450000	0.000000
38.500000	0.000000
38.550000	0.000000
38.600000	0.000000
38.650000	0.000000
38.700000	0.000000
38.750000	0.000000
38.800000	0.000000
38.850000	0.000000
38.900000	0.000000
38.950000	0.000000
39.000000	0.000000
39.050000	0.000000
39.100000	0.000000
39.150000	0.000000
39.200000	0.000000
39.250000	0.000000
39.300000	0.000000
39.350000	0.000000
39.400000	0.000000
39.450000	0.000000
39.500000	0.000000
39.550000	0.000000
39.600000	0.000000
39.650000	0.000000
39.700000	0.000000
39.750000	0.000000
39.800000	0.000000
39.850000	0.000000
39.900000	0.000000
39.950000	0.000000
40.000000	0.000000
40.050000	0.000000
40.100000	0.000000
40.150000	0.000000
40.200000	0.000000
40.250000	0.000000
40.300000	0.000000
40.350000	0.000000
40.400000	0.000000
40.450000	0.000000
40.500000	0.000000
40.550000	0.000000
40.600000	0.000000
40.650000	0.000000
40.700000	0.000000
40.750000	0.000000
40.800000	0.000000
40.850000	0.000000
40.900000	0.000000
40.950000	0.000000
41.000000	0.000000
41.050000	0.000000
41.100000	0.000000
41.150000	0.000000
41.200000	0.000000
41.250000	0.000000
41.300000	0.000000
41.350000	0.000000
41.400000	0.000000
41.450000	0.000000
41.500000	0.000000
41.550000	0.000000
41.600000	0.000000
41.650000	0.000000
41.700000	0.000000
41.750000	0.000000
41.800000	0.000000
41.850000	0.000000
41.900000	0.000000
41.950000	0.000000
42.000000	0.000000
42.050000	0.000000
42.100000	0.000000
42.150000	0.000000
42.200000	0.000000
42.250000	0.000000
42.300000	0.000000
42.350000	0.000000
42.400000	0.000000
42.450000	0.000000
42.500000	0.000000
42.550000	0.000000
42.600000	0.000000
42.650000	0.000000
42.700000	0.000000
42.750000	0.000000
42.800000	0.000000
42.850000	0.000000
42.900000	0.000000
42.950000	0.000000
43.000000	0.000000
43.050000	0.000000
43.100000	0.000000
43.150000	0.000000
43.200000	0.000000
43.250000	0.000000
43.300000	0.000000
43.350000	0.000000
43.400000	0.000000
43.450000	0.000000
43.500000	0.000000
43.550000	0.000000
43.600000	0.000000
43.650000	0.000000
43.700000	0.000000
43.750000	0.000000
43.800000	0.000000
43.850000	0.000000
43.900000	0.000000
43.950000	0.000000
44.000000	0.000000
44.050000	0.000000
44.100000	0.000000
44.150000	0.000000
44.200000	0.000000
44.250000	0.000000
44.300000	0.000000
44.350000	0.000000
44.400000	0.000000
44.450000	0.000000
44.500000	0.000000
44.550000	0.000000
44.600000	0.000000
44.650000	0.000000
44.700000	0.000000
44.750000	0.000000
44.800000	0.000000
44.850000	0.000000
44.900000	0.000000
44.950000	0.000000
45.000000	0.000000
45.050000	0.000000
45.100000	0.000000
45.150000	0.000000
45.200000	0.000000
45.250000	0.000000
45.300000	0.000000
45.350000	0.000000
45.400000	0.000000
45.450000	0.000000
45.500000	0.000000
45.550000	0.000000
45.600000	0.000000
45.650000	0.000000
45.700000	0.000000
45.750000	0.000000
45.800000	0.000000
45.850000	0.000000
45.900000	0.000000
45.950000	0.000000
46.000000	0.000000
46.050000	0.000000
46.100000	0.000000
46.150000	0.000000
46.200000	0.000000
46.250000	0.000000
46.300000	0.000000
46.350000	0.000000
46.400000	0.000000
46.450000	0.000000
46.500000	0.000000
46.550000	0.000000
46.600000	0.000000
46.650000	0.000000
46.700000	0.000000
46.750000	0.000000
46.800000	0.000000
46.850000	0.000000
46.900000	0.000000
46.950000	0.000000
47.000000	0.000000
47.050000	0.000000
47.100000	0.000000
47.150000	0.000000
47.200000	0.000000
47.250000	0.000000
47.300000	0.000000
47.350000	0.000000
47.400000	0.000000
47.450000	0.000000
47.500000	0.000000
47.550000	0.000000
47.600000	0.000000
47.650000	0.000000
47.700000	0.000000
47.750000	0.000000
47.800000	0.000000
47.850000	0.000000
47.900000	0.000000
47.950000	0.000000
48.000000	0.000000
48.050000	0.000000
48.100000	0.000000
48.150000	0.000000
48.200000	0.000000
48.250000	0.000000
48.300000	0.000000
48.350000	0.000000
48.400000	0.000000
48.450000	0.000000
48.500000	0.000000
48.550000	0.000000
48.600000	0.000000
48.650000	0.000000
48.700000	0.000000
48.750000	0.000000
48.800000	0.000000
48.850000	0.000000
48.900000	0.000000
48.950000	0.000000
49.000000	0.000000
49.050000	0.000000
49.100000	0.000000
49.150000	0.000000
49.200000	0.000000
49.250000	0.000000
49.300000	0.000000
49.350000	0.000000
49.400000	0.000000
49.450000	0.000000
49.500000	0.000000
49.550000	0.000000
49.600000	0.000000
49.650000	0.000000
49.700000	0.000000
49.750000	0.000000
49.800000	0.000000
49.850000	0.000000
49.900000	0.000000
49.950000	0.000000
50.000000	0.000000
50.050000	0.000000
50.100000	0.000000
50.150000	0.000000
50.200000	0.000000
50.250000	0.000000
50.300000	0.000000
50.350000	0.000000
50.400000	0.000000
50.450000	0.000000
50.500000	0.000000
50.550000	0.000000
50.600000	0.000000
50.650000	0.000000
50.700000	0.000000
50.750000	0.000000
50.800000	0.000000
50.850000	0.000000
50.900000	0.000000
50.950000	0.000000
51.000000	0.000000
51.050000	0.000000
51.100000	0.000000
51.150000	0.000000
51.200000	0.000000
51.250000	0.000000
51.300000	0.000000
51.350000	0.000000
51.400000	0.000000
51.450000	0.000000
51.500000	0.000000
51.550000	0.000000
51.600000	0.000000
51.650000	0.000000
51.700000	0.000000
51.750000	0.000000
51.800000	0.000000
51.850000	0.000000
51.900000	0.000000
51.950000	0.000000
52.000000	0.000000
52.050000	0.000000
52.100000	0.000000
52.150000	0.000000
52.200000	0.000000
52.250000	0.000000
52.300000	0.000000
52.350000	0.000000
52.400000	0.000000
52.450000	0.000000
52.500000	0.000000
52.550000	0.000000
52.600000	0.000000
52.650000	0.000000
52.700000	0.000000
52.750000	0.000000
52.800000	0.000000
52.850000	0.000000
52.900000	0.000000
52.950000	0.000000
53.000000	0.000000
53.050000	0.000000
53.100000	0.000000
53.150000	0.000000
53.200000	0.000000
53.250000	0.000000
53.300000	0.000000
53.350000	0.000000
53.400000	0.000000
53.450000	0.000000
53.500000	0.000000
53.550000	0.000000
53.600000	0.000000
53.650000	0.000000
53.700000	0.000000
53.750000	0.000000
53.800000	0.000000
53.850000	0.000000
53.900000	0.000000
53.950000	0.000000
54.000000	0.000000
54.050000	0.000000
54.100000	0.000000
54.150000	0.000000
54.200000	0.000000
54.250000	0.000000
54.300000	0.000000
54.350000	0.000000
54.400000	0.000000
54.450000	0.000000
54.500000	0.000000
54.550000	0.000000
54.600000	0.000000
54.650000	0.000000
54.700000	0.000000
54.750000	0.000000
54.800000	0.000000
54.850000	0.000000
54.900000	0.000000
54.950000	0.000000
55.000000	0.000000
55.050000	0.000000
55.100000	0.000000
55.150000	0.000000
55.200000	0.000000
55.250000	0.000000
55.300000	0.000000
55.350000	0.000000
55.400000	0.000000
55.450000	0.000000
55.500000	0.000000
55.550000	0.000000
55.600000	0.000000
55.650000	0.000000
55.700000	0.000000
55.750000	0.000000
55.800000	0.000000
55.850000	0.000000
55.900000	0.000000
55.950000	0.000000
56.000000	0.000000
56.050000	0.000000
56.100000	0.000000
56.150000	0.000000
56.200000	0.000000
56.250000	0.000000
56.300000	0.000000
56.350000	0.000000
56.400000	0.000000
56.450000	0.000000
56.500000	0.000000
56.550000	0.000000
56.600000	0.000000
56.650000	0.000000
56.700000	0.000000
56.750000	0.000000
56.800000	0.000000
56.850000	0.000000
56.900000	0.000000
56.950000	0.000000
57.000000	0.000000
57.050000	0.000000
57.100000	0.000000
57.150000	0.000000
57.200000	0.000000
57.250000	0.000000
57.300000	0.000000
57.350000	0.000000
57.400000	0.000000
57.450000	0.000000
57.500000	0.000000
57.550000	0.000000
57.600000	0.000000
57.650000	0.000000
57.700000	0.000000
57.750000	0.000000
57.800000	0.000000
57.850000	0.000000
57.900000	0.000000
57.950000	0.000000
58.000000	0.000000
58.050000	0.000000
58.100000	0.000000
58.150000	0.000000
58.200000	0.000000
58.250000	0.000000
58.300000	0.000000
58.350000	0.000000
58.400000	0.000000
58.450000	0.000000
58.500000	0.000000
58.550000	0.000000
58.600000	0.000000
58.650000	0.000000
58.700000	0.000000
58.750000	0.000000
58.800000	0.000000
58.850000	0.000000
58.900000	0.000000
58.950000	0.000000
59.000000	0.000000
59.050000	0.000000
59.100000	0.000000
59.150000	0.000000
59.200000	0.000000
59.250000	0.000000
59.300000	0.000000
59.350000	0.000000
59.400000	0.000000
59.450000	0.000000
59.500000	0.000000
59.550000	0.000000
59.600000	0.000000
59.650000	0.000000
59.700000	0.000000
59.750000	0.000000
59.800000	0.000000
59.850000	0.000000
59.900000	0.000000
59.950000	0.000000
60.000000	0.000000
60.050000	0.000000
60.100000	0.000000
60.150000	0.000000
60.200000	0.000000
60.250000	0.000000
60.300000	0.000000
60.350000	0.000000
60.400000	0.000000
60.450000	0.000000
60.500000	0.000000
60.550000	0.000000
60.600000	0.000000
60.650000	0.000000
60.700000	0.000000
60.750000	0.000000
60.800000	0.000000
60.850000	0.000000
60.900000	0.000000
60.950000	0.000000
61.000000	0.000000
61.050000	0.000000
61.100000	0.000000
61.150000	0.000000
61.200000	0.000000
61.250000	0.000000
61.300000	0.000000
61.350000	0.000000
61.400000	0.000000
61.450000	0.000000
61.500000	0.000000
61.550000	0.000000
61.600000	0.000000
61.650000	0.000000
61.700000	0.000000
61.750000	0.000000
61.800000	0.000000
61.850000	0.000000
61.900000	0.000000
61.950000	0.000000
62.000000	0.000000
62.050000	0.000000
62.100000	0.000000
62.150000	0.000000
62.200000	0.000000
62.250000	0.000000
62.300000	0.000000
62.350000	0.000000
62.400000	0.000000
62.450000	0.000000
62.500000	0.000000
62.550000	0.000000
62.600000	0.000000
62.650000	0.000000
62.700000	0.000000
62.750000	0.000000
62.800000	0.000000
62.850000	0.000000
62.900000	0.000000
62.950000	0.000000
63.000000	0.000000
63.050000	0.000000
63.100000	0.000000
63.150000	0.000000
63.200000	0.000000
63.250000	0.000000
63.300000	0.000000
63.350000	0.000000
63.400000	0.000000
63.450000	0.000000
63.500000	0.000000
63.550000	0.000000
63.600000	0.000000
63.650000	0.000000
63.700000	0.000000
63.750000	0.000000
63.800000	0.000000
63.850000	0.000000
63.900000	0.000000
63.950000	0.000000
64.000000	0.000000
64.050000	0.000000
64.100000	0.000000
64.150000	0.000000
64.200000	0.000000
64.250000	0.000000
64.300000	0.000000
64.350000	0.000000
64.400000	0.000000
64.450000	0.000000
64.500000	0.000000
64.550000	0.000000
64.600000	0.000000
64.650000	0.000000
64.700000	0.000000
64.750000	0.000000
64.800000	0.000000
64.850000	0.000000
64.900000	0.000000
64.950000	0.000000
65.000000	0.000000
65.050000	0.000000
65.100000	0.000000
65.150000	0.000000
65.200000	0.000000
65.250000	0.000000
65.300000	0.000000
65.350000	0.000000
65.400000	0.000000
65.450000	0.000000
65.500000	0.000000
65.550000	0.000000
65.600000	0.000000
65.650000	0.000000
65.700000	0.000000
65.750000	0.000000
65.800000	0.000000
65.850000	0.000000
65.900000	0.000000
65.950000	0.000000
66.000000	0.000000
66.050000	0.000000
66.100000	0.000000
66.150000	0.000000
66.200000	0.000000
66.250000	0.000000
66.300000	0.000000
66.350000	0.000000
66.400000	0.000000
66.450000	0.000000
66.500000	0.000000
66.550000	0.000000
66.600000	0.000000
66.650000	0.000000
66.700000	0.000000
66.750000	0.000000
66.800000	0.000000
66.850000	0.000000
66.900000	0.000000
66.950000	0.000000
67.000000	0.000000
67.050000	0.000000
67.100000	0.000000
67.150000	0.000000
67.200000	0.000000
67.250000	0.000000
67.300000	0.000000
67.350000	0.000000
67.400000	0.000000
67.450000	0.000000
67.500000	0.000000
67.550000	0.000000
67.600000	0.000000
67.650000	0.000000
67.700000	0.000000
67.750000	0.000000
67.800000	0.000000
67.850000	0.000000
67.900000	0.000000
67.950000	0.000000
68.000000	0.000000
68.050000	0.000000
68.100000	0.000000
68.150000	0.000000
68.200000	0.000000
68.250000	0.000000
68.300000	0.000000
68.350000	0.000000
68.400000	0.000000
68.450000	0.000000
68.500000	0.000000
68.550000	0.000000
68.600000	0.000000
68.650000	0.000000
68.700000	0.000000
68.750000	0.000000
68.800000	0.000000
68.850000	0.000000
68.900000	0.000000
68.950000	0.000000
69.000000	0.000000
69.050000	0.000000
69.100000	0.000000
69.150000	0.000000
69.200000	0.000000
69.250000	0.000000
69.300000	0.000000
69.350000	0.000000
69.400000	0.000000
69.450000	0.000000
69.500000	0.000000
69.550000	0.000000
69.600000	0.000000
69.650000	0.000000
69.700000	0.000000
69.750000	0.000000
69.800000	0.000000
69.850000	0.000000
69.900000	0.000000
69.950000	0.000000
